"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2005","2005",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2006","2006",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2007","2007",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2008","2008",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2009","2009",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2010","2010",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2011","2011",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2012","2012",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2013","2013",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2014","2014",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2015","2015",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2016","2016",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2017","2017",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2018","2018",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2019","2019",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2020","2020",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2021","2021",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2000","2000",0.88202340937805,,
"LIE","Liechtenstein","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2001","2001",1.0938837629601,,
"LIE","Liechtenstein","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2002","2002",1.0738575349004,,
"LIE","Liechtenstein","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2003","2003",0.91891761178149,,
"LIE","Liechtenstein","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2004","2004",0.93120707717379,,
"LIE","Liechtenstein","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2005","2005",0.92176012290135,,
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2000","2000",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2001","2001",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2002","2002",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2003","2003",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2004","2004",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2005","2005",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2006","2006",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2007","2007",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2008","2008",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2009","2009",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2010","2010",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2011","2011",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2012","2012",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2013","2013",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2014","2014",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2015","2015",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2016","2016",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2017","2017",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2018","2018",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2019","2019",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2020","2020",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2000","2000",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2001","2001",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2002","2002",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2003","2003",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2004","2004",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2005","2005",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2000","2000",100,,
"LIE","Liechtenstein","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2001","2001",100,,
"LIE","Liechtenstein","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2002","2002",100,,
"LIE","Liechtenstein","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",100,,
"LIE","Liechtenstein","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",100,,
"LIE","Liechtenstein","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",100,,
"LIE","Liechtenstein","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2000","2000",13.953488372093,,
"LIE","Liechtenstein","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2001","2001",11.538461538462,,
"LIE","Liechtenstein","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2002","2002",11.764705882353,,
"LIE","Liechtenstein","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2003","2003",13.636363636364,,
"LIE","Liechtenstein","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2004","2004",13.04347826087,,
"LIE","Liechtenstein","IND-INFR-RDMNT-SHARE","Share of road infrastructure maintenance in total road infrastructure spending","2005","2005",12.5,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",0.83607629052791,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",0.93597087478866,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",0.94652348759265,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",0.94659731988611,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",0.92095270653179,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2005","2005",0.92096115856638,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",0.9188941149478,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2007","2007",0.97021909060883,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",0.97016517305209,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2009","2009",0.97030588721054,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",0.96978150551054,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2011","2011",0.97712530030357,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",0.96190913262965,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",0.96055659963882,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",0.96422810121412,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",0.96187017703132,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",0.97686970455593,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",1.0535920179397,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",1.0535944092767,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",1.0747806743766,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",1.0738681493249,,
"UZB","Uzbekistan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2021","2021",1.0738681493249,,
"KHM","Cambodia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",0.34047133469295,,
"KHM","Cambodia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",0.34160435078178,,
"KHM","Cambodia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",0.34160435078178,,
"KHM","Cambodia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",0.36823022886925,,
"KHM","Cambodia","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",0.36823022886925,,
"LIE","Liechtenstein","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2018","2018",100,,
"LIE","Liechtenstein","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2019","2019",100,,
"LIE","Liechtenstein","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2020","2020",100,,
"LIE","Liechtenstein","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2021","2021",100,,
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2000","2000",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2001","2001",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2002","2002",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2003","2003",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2004","2004",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2005","2005",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2006","2006",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2007","2007",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2008","2008",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2009","2009",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2010","2010",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2011","2011",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2012","2012",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2013","2013",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2014","2014",,"M","Missing value; data cannot exist"
